title,soldPrice,link
" Raspberry Pi 3 Model B+ Complete Starter Kit (32 GB EVO+, Premium Black Case) 4",102.5,https://www.ebay.com/itm/255827233052?hash=item3b907dc91c%3Ag%3A-VAAAOSw8R1jBWEX&amdata=enc%3AAQAHAAAAoI%2F0TMr6eO8Ebl%2FooOXhFswxplVx6tsJxXL2J0zH8fPUqgkrGwPyi1YtWfBBGxU2RroMtYKjTIrSPHGREaAike7e2HV1sERSGGqtJn12RuwbYXQABQG7oQ%2FHngXiq7uh%2F2rpcUfwosp%2Fb3qaF7VGwhwjr4xA5Vw3PxhDl2zvPWoC%2FdDd8R%2Bw7NOsZ8YBGvgOIXJKfWSAOcXzdV1DGtPv6OQ%3D%7Ctkp%3ABk9SR-LCwZ6iYQ&LH_Auction=1
"Raspberry Pi 400 Kit (microSD, 1.80 GHz, 4GB)",79.0,https://www.ebay.com/itm/265990012894?epid=4042452699&hash=item3dee3d7fde%3Ag%3A18oAAOSwW1BjcsCB&amdata=enc%3AAQAHAAAAoNfUATMQaaBj949eqRScGyf3t9t97mIQv%2Fy9QBrsuAe17RMzdxVENsvWpPaMKZgKmqvwUrwMvJty505I7mHpVrNXmUXXnBHn7o3NN8eCAGBep4x1ZLAoneT59Tzp52y8efcO%2BNgdG%2FMlMahGwzRp%2BQDVrEZjyo78KKv%2F9dLDCTYuwdP8sR8Si3NUgEBBMXaL1HzKmqCZcSZ7GHjKT4RwYIs%3D%7Ctkp%3ABk9SR-LCwZ6iYQ&LH_Auction=1
"Raspberry Pi 400 (Quad Core Cortex-A72, 2.4 GHz, 4GB) Computer Kit -...",86.0,https://www.ebay.com/itm/334628080164?epid=10054551826&hash=item4de9634a24%3Ag%3AKwQAAOSwmHFjcpAT&amdata=enc%3AAQAHAAAAoGAbnr%2F0aJW54Y6ErTg2zVggX4NXQFNz9uidi5dwSKG%2BiYxnuCaYDOcEVkZ%2FPhQqHcfcoLdv6r%2BvRXsXcM6BH4h4NrM3ArBvaFDa6YL%2F5F%2F4sul5gFbEqIutd167CwlqaMSZcxZl0qmPkJwIqBEmt7TOrvP%2BL9WY5p96TaQPzcHmLOW6KluclLM63kWHr1QCOATrBXMNFlfBZLigneFNSss%3D%7Ctkp%3ABk9SR-LCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 Model B 1GB Kit + 5V@1A Power + HDMI adapter + Case +64GB Storage,82.02,https://www.ebay.com/itm/265992228453?hash=item3dee5f4e65%3Ag%3AWHIAAOSwdHRjdG5G&amdata=enc%3AAQAHAAAAoAqRfVDqsqrWFTaZcAbS%2F7nLkGEACtWMv90j37yqQCaLdShq1HnyMgufDWxRv3mCRV1ZivE3uvuSvA5JQ9nykRkUEJCs%2FrYTR4CMq6Qu0gAY%2B8UNYVzgD7ILQ9azpHFbBqy4Oeoq%2B48ZpTiJUskwKjUuTIWxOj%2FI6Q7bMypDlHbCpeshKR9JaLQQDqZkBwHrrxkXNI5eT%2FQlHzl2hPKuaA0%3D%7Ctkp%3ABk9SR-LCwZ6iYQ&LH_Auction=1
Vilros Raspberry Pi 4 Model B 8GB Basic Starter Kit with Fan and 32GB SD Card,142.5,https://www.ebay.com/itm/134327217462?hash=item1f4686ad36%3Ag%3APe0AAOSwDjtjcaj%7E&amdata=enc%3AAQAHAAAAoJY8%2FOvX6ES4LlKnBmxMUl%2BAPuo9SAhuzs5QdEb1j8KgU%2Fh9TevN63Iz31Oum2KuVT2eNrLwZIRe0WuMriCbxJCySjfOAjOZce%2B3JsUlPUUjk7KNc55fkz062tVaoAmPbrMWeBgAb%2BrlU5Oll53Fxvkxn7TcyimyqqrYiMPyYfNy7c02yTC%2BhtVUJNF%2Bcn7emfEQtgKZNZ66sffCabFfs7c%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
Vilros Raspberry Pi 4 Model B 8GB Basic Starter Kit with Fan used,130.0,https://www.ebay.com/itm/204156801672?hash=item2f88b19288%3Ag%3AwqkAAOSwwOdjdvau&amdata=enc%3AAQAHAAAAoKnvE2opunssgkrqC6ntBWkFvTk2J1zBqNVaow8wzq8Yi6NyEAAqDrxMHXuWiY0%2BSaHIRjSpCrj%2B1Gs0j0N1tuPoMXIRzDTnzLIYJQizFsWvIXGaktxGpGd%2FVE%2Fj%2Fou%2B7Lp125GmqQz8sK2w4v58qGpNWJPJVQTNv3tbPrDPhOQ8S2%2BIaK50%2F105ZbVVBsJHecNQBuKx8G74KMzNKT7I9Gw%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
"OKDO Raspberry Pi 4 Model B, 4GB DDR4 RAM Kit w/ CM Pi Case 40",112.5,https://www.ebay.com/itm/125611984392?epid=21033524926&hash=item1d3f0ec608%3Ag%3ApIsAAOSwZk5jcZGQ&amdata=enc%3AAQAHAAAAoOJJ3c30UsUfj6Mxwls0dOA5wdkFaT%2BjedwU%2FTaWP4j0opXbKV5EpOduFUKbSIHQrQLLoK7%2B5j04PDJFjFG81AosLhOfLmYbcq73zAjDv7bMdwFKpvD5PxlIbHGDNraa%2BUCdCaGYrsJKSyqm4lWNNFWYKicazw5k2QswLPaCOixya0wgKAJXvIymLQEUv07ZOCIDacOt5MhOaCPBP4Mwyec%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 8gb Cana Kit,145.0,https://www.ebay.com/itm/144809534133?hash=item21b75222b5%3Ag%3Arb0AAOSwprVjcYEE&amdata=enc%3AAQAHAAAAoEgluu8porEEGAFnhGcGgWMLgx19vG4mem%2BFMLZLAvWn75w7OwV1c45AJrmzYytafsrzhY%2FGwWA0oqzj39v1ADCI5qRHot8r6ucjeE7yfmykTfMKybPAV7tV%2Fyp11HDmQZj%2Bc9EHcJOjHy7Iy%2Bv6S2xXJ9XR3QtIy9Yn78fq4BaCnM3s9d%2FFaUGdACVz%2BoaNs8VRIVDIIdu7sB%2BKzrBaW9c%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
Raspberry Pi 4B 2GB Kit with Aluminum Case BRAND NEW,149.5,https://www.ebay.com/itm/255826431467?epid=14034410732&hash=item3b90718deb%3Ag%3AUjIAAOSwPhljcX7K&amdata=enc%3AAQAHAAAAoAhrAQWCZCCEE25iORPdl%2BnUw9dPF7le85DDPKeFi%2Fk1OzH7xHYx7AHVgaKrn8Q2qITu1Y1LBLuQLEQcWTBb%2BLhZNCOT7z61qkRc5A7i8GiRJUSux5xUVXQdG0C1ZJEQ40gp2K%2F%2Bk%2BkHMZxpZPUFPGPdmoG1DGzXxwd3PloVIFI074L3ZbKG2HpMafyvzPrvxnetbYKi6cKmAuJcu8z1QOw%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
Raspberry Pi 4B 2GB Kit with Aluminum Case BRAND NEW,102.5,https://www.ebay.com/itm/255826429745?epid=14034410732&hash=item3b90718731%3Ag%3ARlAAAOSw2dJjcX0d&amdata=enc%3AAQAHAAAAoP3Dqc9dsQ4eDc1wv9qMFn%2BBnAg9NNN2m1iOM4euL9AJmqaQmWLcTp%2F0MK4d%2FLwgVgjA2EAEyobr8hGYzIIvAA91ttRUQ9gGDMd25LdurSF4ClK7pOphnOLa5OFk83ZDt3Sj8U5ChZBFP3GuXizX4P1F9J6Jf6sH1YXH1Z5R91PdULBgfblnzOk%2F25jRRB%2B1J26v5aeAZaYcKC7fqF5ozJI%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 - 4GB Kit with Aluminum case BRAND NEW/Open box,117.5,https://www.ebay.com/itm/255826411887?epid=21033524926&hash=item3b9071416f%3Ag%3At%7E4AAOSw%7Es9jd6w6&amdata=enc%3AAQAHAAAAoN59NnSqhHpMsK403buNIwbvC1ucuRAY1tTcVX5G49HfCVc6Ju7WWDbidwo7xGgjXZN%2BSKeApgfyGOoQx2sCiPCJMY3fh2iYnYg6wMufpaOTKMc9gl1z9ZjkROCOBCJtQrCrG0QlBPd%2FQQzsjnbhpjC0OCPqn2E%2BJonSyNO6W0oaYtzXPlPlwIInR8vC2ukRu%2F40%2BVuSfw485gYZOA3SZcU%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 - 4GB Kit with Aluminum case + 128 Gb SD BRAND NEW,167.5,https://www.ebay.com/itm/255826390145?epid=21033524926&hash=item3b9070ec81%3Ag%3Au4IAAOSwZIxjcXbJ&amdata=enc%3AAQAHAAAAoL5d16%2BxvgVtZMBjFdFvZqTSrbWWVyAP06c0loYsvzd51IlocoO%2FP1aKL3ZSj8JmlGOYC%2F7%2BL1y6IYQJs2hdcxBhzKDz3p8%2BHXYa66adS0uLtPQGPDSjFVVxHu4BRDXTA%2Fz4Y1u28qBmQvPjanxMCi5E2shPfHU3HYKygTXtPlS5zcE9Ky8rEmhab14ZQv5rc%2F52KTEUQjkkzJT46Kos4Vo%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 - 4GB Kit with Aluminum case + 128 Gb SD BRAND NEW,167.5,https://www.ebay.com/itm/255826381655?hash=item3b9070cb57%3Ag%3AuN0AAOSwZgFjcXU2&amdata=enc%3AAQAHAAAAoHoJK5O3m3q0JnaOul8CAuf0aiFa6BPCqInHP6SpGjTUm8UMw%2F7xjU1l%2B6JU7IT3wE%2Flo23qzPM1xpoy3j189ILWtdZWWJdQ%2FElw46AvfzVIYLBB4MCg%2B%2Fcs%2FTOPHFHoFVtuwPTogUsTEbVjo4D%2FUJemdI%2BLXdZI6hwP4P8A4MkRwLqkRN245mborwbbFhAoadeyX8yO%2F%2Bu5NCPSzCV5rxI%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 - 4GB Kit with Aluminum case + 128 Gb SD BRAND NEW,161.0,https://www.ebay.com/itm/255826371103?hash=item3b9070a21f%3Ag%3Au24AAOSwseljcXFm&amdata=enc%3AAQAHAAAAoEZO4aiEY%2B6Pa%2FGnKd%2FWntcYqmjjefuzCHXjmdeXu89GHX%2F9EKC6%2BWkthIjF19HkqhyoyW6PLneWjp6l14efWpGeIsAg5VkbHAsv%2FvO3%2BzF%2BXSCGtK7BcoNTEiXn%2BTrQahm7NMwVuHLi1GFypFrvCp1g%2Faxhjgaat0%2BvTJoVYLpyRNoXTMff1aogD8y93FhFw8oFCcddVnjPoIvaVTM9rcA%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
"Raspberry Pi 400 Kit (microSD, Broadcom BCM2711, 1.80 GHz, 4GB, US layout)...",113.5,https://www.ebay.com/itm/225250333933?epid=4042452699&hash=item3471f754ed%3Ag%3AYL8AAOSwid1jcXM-&amdata=enc%3AAQAHAAAAoFSyYV4YdNqLT6mUohGRMXReQ4l3XkMaGn3kgj6Z%2Bqt%2FD3LJ7Z8P6HyylS0iUNBguqynnxo4r9tGMBZlD2giuibKDArsWGGqUPkTp6ruqrMPGwezssMRVuiJE16GPVP6aLAC9Fi%2F5wfs89JRfRbZ7OjKLzsV%2BJ1PJ5zIqVY0spLHuxFJx4EPhHl0OKsqCKE7KdMNmUDekHWtUhFP%2B2cLa%2Bc%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 4gb Basic Starter Kit W Fan RAM Computer Component,148.5,https://www.ebay.com/itm/334631665361?epid=9034756004&hash=item4de999fed1%3Ag%3ArIoAAOSw1lZjc5RX&amdata=enc%3AAQAHAAAAoMJyF0lyb4R5%2Fl1JOZbU2jHEHVuzvhjd5uAHrixZEMbn9GEBVsn5Op%2F5D1JfPack6kGYs7SOJ35cEDz8oAyHr6ytW2%2BA7554xVOIRkiERaXmgWevpE1q%2BLXKktqRI8%2BXD4kc6YtwiM4DwEB0GcJFuDTOzCIR3tVrDuFF1maBsqh9Xw3SYcOQA1v%2FRuYvfCq5m%2BKhpo9wR15M%2BazIRbRJ5L0%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
CanaKit Raspberry Pi 4 Starter MAX Kit-4GB,132.5,https://www.ebay.com/itm/115602677727?epid=21035762890&hash=item1aea74dfdf%3Ag%3AJ-MAAOSw06pjcRh7&amdata=enc%3AAQAHAAAAoCMgkCe2%2FECE4Hx4CvaI1Yks%2Be7t9KzYunEw3%2F%2BZEybaAO8RDEG08yhl%2F%2F%2BcoEX3r1NTZ17LemETjl3dvVITyqceRVU1MdccnTFih4dc8k1lrnO2gjix6KhEbA%2BBy07SOcuQrfpeQ3lWkWCRO0rcrNwlUWv9dsbkPVxbrzfO1empoHIEA4CwiaGnhTC182B3LA%2Fq4fr3vuWQ%2BFhgEF5pCS0%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 8gb Cana Kit,162.5,https://www.ebay.com/itm/125611237028?hash=item1d3f035ea4%3Ag%3Ay7UAAOSwsgBjcQRi&amdata=enc%3AAQAHAAAAoKw7LX%2FU8xGSjKzVZckKhvNUusLBvk%2BHQ%2B5MwTCAQdi40FgWPocXUg6xcd1RFp4B5Z9HSfcjaxjTHtTLE4cAXWnB4sxT5zWjWpbXkXEd1wCbtc1V29uwBn%2Bbc5i9bqqrRK2Y3hYseH8KzImHcDbmMiZnfYUyNCJnkAV4V%2BUbj6GSJlV5qdKuSaFHbfGStsXPXHmm0Bd5uM80bOog6uiJlW0%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
CanaKit Raspberry Pi 4 2GB EXTREME Kit - Aluminum (Silver and Black) (unopened),100.0,https://www.ebay.com/itm/325422077995?hash=item4bc4aad82b%3Ag%3ASOsAAOSwzeFjcBmL&amdata=enc%3AAQAHAAAAoK3%2FsOstLZF5bT%2BNMN8gFk9n0qjvH847dUoX4%2Ff2pByGZuAQMGxHtbjvFKV7j4PaZh3kY3ZaVqfxQ1YTSrmKobZCqNkxW3V%2B%2B3bRJkmOnGxydwZdmEtze1YGNFU8qT8NsxER33oLet3ZRzuLUIJEEq0Ux17iHKx4oKEeQd136i3Kh%2FeO2u3jVT%2BR%2FLZLafeuh9coeovt1TXVWdy2lvZOeWY%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 Model B 2GB RAM Computer Brand New Sealed,102.5,https://www.ebay.com/itm/255822945210?hash=item3b903c5bba%3Ag%3A7ucAAOSwKFNjbIG5&amdata=enc%3AAQAHAAAAoIkt7pFBGsAoS9fSkQknhdIkdcqpZjljTXmKSqEbLImUFIJfpJ2aEAdt5pwC6Erk9SG8YhtND6ohQW4X5Sm3RbjZH5LL%2B9fUs9hmxYTx1KBU5ZR6hW1Txdt%2FW2zjTNV2RWgNMnvV0sffZ6nltx2kfxzUdh7gRLGynt8uAlDG8p9l49Zjt%2FSK9P%2BC%2Fy7z9tW6Juya8%2FOkPIuF6IrgVUnrqzQ%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 Model-B 4GB RAM Free 10 items kit & ALL IN ONE *,149.99,https://www.ebay.com/itm/234777858577?hash=item36a9d9d211%3Ag%3AmUUAAOSwm-djQlsr&amdata=enc%3AAQAHAAAAoHqRsZWFe34Pw4lmaJl5joWsv4FfEi9kIooTRus8kzuV3XioRcgkoIT5Qd6HzPp%2Bwhi%2BISlaNA7Zg%2FceNGt0wV4UzaE%2Ftt3Q6eGeSqNJBmR6TT0f6kCUAluQ0C%2BHmlvBd10435tPhETopthnKGqxskammMTyQBMWitdF8WAzXTNcHjxL1h8hTTKaAA0JeeWs4ZG%2F4FSuSFCOWR8CEQZ8aPo%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 4gb Basic Starter Kit W Fan RAM Computer Component,160.5,https://www.ebay.com/itm/334625826585?epid=9034756004&hash=item4de940e719%3Ag%3AZPkAAOSwL1Fjb7Td&amdata=enc%3AAQAHAAAAoGpNrJ%2Fml%2FtMz3oIJCWazDO7rMtgzr0nQfuwiipYs%2FkEX170WKvggv5%2BDz8RsGxnXZcXCjapN2PJ8kwz0Og7JdiboczFlLPPfso272FKTzQQleCo6CwxBjPq8B5Zn4OZNPwNjIEMQ96wCg6xNLsNvZKbQKNSMpggfkDGf33BJPzkf%2F%2BdLOuO7iX1Dh7CePnM%2BRnkHssCdLKhA3rZz%2BIJ%2Fl0%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 Model B 2GB RAM Computer Brand New Sealed,86.01,https://www.ebay.com/itm/255820050622?hash=item3b901030be%3Ag%3A7ucAAOSwKFNjbIG5&amdata=enc%3AAQAHAAAAoN98Q1zu6GHX1mWMlkU0%2F6rZDNdtIkrIgQCbXuzZCciMpOTbIAVp7qFnzgYWb4azwnJ6RO6p3LihwYzVEK8WBNljOc2GCCayQ%2FZ7z8MNxoyF6I4itdlZGs4Hog8qiyR9Cmvc8T76%2F22msEIhUgwhwcS8jE2Lk4eXe%2B6q0NJ6AdWrY2NnjdPFoM4zz9aIzPQNEfI5jiSAwkYU0TD%2FYV06dtE%3D%7Ctkp%3ABk9SR-TCwZ6iYQ&LH_Auction=1
"Raspberry Pi 400 Kit (microSD, Broadcom BCM2711, 1.80 GHz, 4GB, US layout)",130.0,https://www.ebay.com/itm/144812628113?epid=4042452699&hash=item21b7815891%3Ag%3AIqwAAOSw3mVfvMg4&amdata=enc%3AAQAHAAAAoPF21K65FnMHV30puhmYEnBMRe%2Blr24PDD8y3AhTIZrVYhchPnpbsH9HP5y0C4a1PLVET%2BvsjnqiHud2v01A93VHi8VtLNwoyGz%2BuYxUgdt%2BRKyD5De%2FyjhbJwV%2Fa4Zd9mh4Gxk7603lfhnmdmukqqQ3XJf6R9t9rB8AtcqEtAmJXLz5mnmZLrM%2FUeIEwy6AHWfTNqd%2FXyCayExG0%2B%2Fb88I%3D%7Ctkp%3ABk9SR-bCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 8gb Cana Kit,150.0,https://www.ebay.com/itm/314232599597?hash=item4929b8f42d%3Ag%3AFMUAAOSwsh5jc--b&amdata=enc%3AAQAHAAAAoM1quTNZinbtjiiKN0NdVslvK3ZrKQEqiEGR9QcTiUHoex79KiL2n2bW785wSvJk0yH7u6V3YKfEJlV%2B87eaMtdrTMGWIyDKzhgW1Xp%2B24Dia7ApSkkdlVChcR0jWIbbIuvo4%2B%2FELHmgSCovzNfuiwUDr6%2F1ep9MEtsJ11%2BL1wtkRAFqjr%2BuIzMxXw8%2FbI2gZ4gEj9Q0lfnhNYNbu0olRL8%3D%7Ctkp%3ABk9SR-bCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 Model B 2GB RAM Computer Brand New Sealed,104.5,https://www.ebay.com/itm/165767823262?hash=item2698883f9e%3Ag%3A0JgAAOSwrphjatWE&amdata=enc%3AAQAHAAAAoKP%2BxWdU%2FPAY2WvTxc%2B%2BqFn9Z6cc14fYDajk6rr1wpt2QLVadtBF9JhHER%2BRfR%2F4HNM6odXa6WAVXJoLToNZ%2FAatvu8cmZSg7vgjPWcPa3RT0HL6mmRksN0mNt7o6Hbnx2%2BFCvNtnWRczQqf7gN5Yojad1Y52gg957j4ub2P%2Bna4P8YiZEAHx6gSNtSvkMUeI5zXSnhO80GjKz3qjUY1AVY%3D%7Ctkp%3ABk9SR-bCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 Model B 4GB RAM NIB Kit,142.5,https://www.ebay.com/itm/225245817701?hash=item3471b26b65%3Ag%3AHbcAAOSwwi9jbW-N&amdata=enc%3AAQAHAAAAoP7lDNpES1Z7JNuJHNKRTOyqo2dVpitgJSrfZzW8EuzqJKQgzE%2FzFi4w0VjyM9HQfzW0%2B8%2ByENCSVaPxlmOWnAUE%2FzjOs3ZqK4UszIFdUTF1ttLmYzcT48KJg%2B3Brf8tKdbeUgVs9HDBz%2F%2BL9SUdhjLKQb%2BRgzJQp3cZfd0LO4dodi4plGmkB%2BWxXIe4nUK0796W8FxBy36FaxB3N4cSRkc%3D%7Ctkp%3ABk9SR-bCwZ6iYQ&LH_Auction=1
Canakit Raspberry Pi 4 complete starter kit 4gb ram 128GB SD Card,150.0,https://www.ebay.com/itm/403995510541?hash=item5e1002470d%3Ag%3AB58AAOSwHq5jal1U&amdata=enc%3AAQAHAAAAoN34%2FjBuxPIJr4gLAsNjARGOHMwGzPmHD5g1NZn78GsMEUGv8%2B0ZGdlXuy8yHD618ncfJ%2BG2BUzJvR4tMnGY98lh7AcHnMHvabVKg%2BTUTxQxgY0UGCANeR3de1VoQ8vlXa1MX7aKxIV9OcnM19CNjaUyL%2BvFY%2FpjiSfYQ3bGwzJRTDuDvxp24TuH6d%2Bhl6PuTuAf52HuYTECu8YsSUrJXmg%3D%7Ctkp%3ABk9SR-bCwZ6iYQ&LH_Auction=1
"Raspberry Pi 400 Kit (microSD, 1.80 GHz, 4GB)",81.87,https://www.ebay.com/itm/175488682049?epid=4042452699&hash=item28dbf0c841%3Ag%3ArpcAAOSwXOxjcZWp&amdata=enc%3AAQAHAAAAoOxo%2Ba1K7EPvfstQRTBefizQT89MQJOt97WUCMNKrvyJMOs7RPKFjwzHzBloPIvV6q8b%2B8QWkzJjyQyrF3PwN%2Bz6%2BLce7E3oJPcowYFnYWKc3XI3jwtTgM%2FAnQBQiGS4iZqrKCC%2F%2BuK4mA2ZYR48j7UpJVFkTnSQ2omGZVHe9eK2pr5zp8RMitxk%2B%2FEp2s6NByxtAjiANSkX2ex5WtZdd6o%3D%7Ctkp%3ABk9SR-bCwZ6iYQ&LH_Auction=1
CanaKit Raspberry Pi 4 Starter Kit (32GB EVO+ Premium Black Case) 4GB RAM,142.5,https://www.ebay.com/itm/234764876725?hash=item36a913bbb5%3Ag%3ALO4AAOSwWmljZEKZ&amdata=enc%3AAQAHAAAAoN8mWJUkJDHaqZL3AsWU6i%2BvbQR7RDl%2F3gU2GdsnLc4VLa1ALeTtiD0MQcd70v2zgNYVQVtDLCgibOlJ0GP97Nfp3TaOwCzvVuTP%2FbXySQZak3BUavHvvBsnlpUafRyqz05dbmNkouQhF9dj%2FjTybrYxcW5oSYNC0QWnwuSXGTAC9Iazn8GAVicAfesLYvDXQDFbldBlrQ8FH1A%2FFYE2Bmo%3D%7Ctkp%3ABk9SR-bCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 8gb Cana Kit,122.5,https://www.ebay.com/itm/354383686084?hash=item5282e9e9c4%3Ag%3AsCoAAOSw4f5jXqr0&amdata=enc%3AAQAHAAAAoCGiU3ur0z3iZGwu8zOWk0XL19DYjOTnwJiWnciKfX325SzB9RifNECAv2hmJJFjQLPzgyccSGOv74Q%2FHBOZVHRRPHl3IZjU77xo1Wyt8l43BqVvOIEU%2F2HQyX5LbDMWN3g4%2B2DhNNsK9lso%2BT%2FZUr6EZ8x9AO8z4%2BVQ6rfu322UKC6%2BmBcQWlM9DqD60GnuKwXLVXwF5ZPXwgtnBovz8gs%3D%7Ctkp%3ABk9SR-bCwZ6iYQ&LH_Auction=1
"1x- new Raspberry Pi 4 Model-B 4GB RAM, free 10 item kit. + small gift 🎁*",127.77,https://www.ebay.com/itm/234772003799?hash=item36a9807bd7%3Ag%3AupUAAOSwB0pjZBRA&amdata=enc%3AAQAHAAAAoF%2FA706uyf7ZzCI4i0JNQSNVAqyy67acZthvw4dDEuTaYe6kaB3STQKBvjHmw2sTRyjg8Ghsq%2FFcuYvbRaLtE4YYJYNY20gjTvr8LggD%2FerTX%2FlMu4wtmQLBW2NlWRiwvKL%2BaqV%2Fze3cXo91ij6XpNkkZ7mUDCOJHf9JN6rNhDwyWkIF10rPQ5jplkmBY0ljMLq8bO5uuFKrY8qg6SN3P%2Bw%3D%7Ctkp%3ABk9SR-bCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 model B 8GB Kit,142.14,https://www.ebay.com/itm/175478433708?hash=item28db5467ac%3Ag%3AjBEAAOSwp8NjZo38&amdata=enc%3AAQAHAAAAoC2v1Mx2itvyH9Yl2oBU8ajPfnugXrU5b%2FGtKY6sHk30eSvJd8xkCZi39p6ApcP7QkkOuszSQT%2FpBHkHiWkY7bN%2FXV3yu7Ku4Lho3I9Wem70Zn%2FO7jaKqLh0CMGXvUFOAy%2F8dLaQBfO47zKgRUlR0O2MVO6jHQPER1MD%2FcsEvacTB2dHWgrkSo9xleDrLU6OrQM4StLAa5vCjaWXQNe1OnY%3D%7Ctkp%3ABk9SR-bCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 4gb Basic Starter Kit W Fan RAM Computer Component,170.0,https://www.ebay.com/itm/334619846454?epid=9034756004&hash=item4de8e5a736%3Ag%3AEx4AAOSwY9ZjaRlo&amdata=enc%3AAQAHAAAAoDoIFGFwsgM3jwRWxz1pkRK00GPNEHSNAq5sh0N19l2G%2BEG5XIbNOwmh7QWW75AhR0B2J2y0J3Z1g%2B33XEpL8wTHQgphL27VCoK7fp8qQRSa9lWETm7mRSUH68gfRJno%2FIG9JQ3B1xYi1RqJy0e1IFnkKieXCBrkNiJR%2BcdUIURBikUkZ%2F6RX2frAb%2B4lQuD9884cGAMMGkQaO7Dgnbxz38%3D%7Ctkp%3ABk9SR-bCwZ6iYQ&LH_Auction=1
"Raspberry Pi 400 Kit (microSD, Broadcom BCM2711, 1.80 GHz, 4GB, US layout)",105.5,https://www.ebay.com/itm/144798178287?epid=4042452699&hash=item21b6a4dbef%3Ag%3AIqwAAOSw3mVfvMg4&amdata=enc%3AAQAHAAAAoIhDqnqEag3%2FM9NsCxE0UMOdyDkAlgHB6lo0Ce4jRR7oqxxU2O1SE5ZuUNSFwqvFpXyCwff3DxFP5hwNyfuaqGwQDfZ4WDO4IPfc5UWSdvZAuaaDk79l70R1EYyG4MQtBGwyAzXVjMOXrf23zJbW7s4FY0TPoDrbtMlZvHJwsNuUMMHBKV%2Bj1pkSDX6DFfN29R2qwi3LIwydodRPXjBBbyQ%3D%7Ctkp%3ABk9SR-bCwZ6iYQ&LH_Auction=1
Canakit Raspberry Pi 4 - 4GB Starter Kit,132.5,https://www.ebay.com/itm/144796458881?epid=9034756004&hash=item21b68a9f81%3Ag%3ARQcAAOSwn5FjNSXk&amdata=enc%3AAQAHAAAAoBt66iigat09owF4ByVwqoqgLDRjHVSQD5w3LwQmNm5oZpIttjtbwLhRs7gGvV8an59AYKYL%2FOxlX%2FarfoP1gscJ%2BN1ffQmKMPUQIM0YvwEPMm7WQCYCS3uteeObT%2Fuf0LkS%2B3IOui%2FCnMezj17LUQfCD%2F3Bb42LufG9Zd9k6o6E4gFAZF3NVz5RNaePnclatV7UNBATdb7zNgiWkgcVYVQ%3D%7Ctkp%3ABk9SR-bCwZ6iYQ&LH_Auction=1
Raspberry Pi 4B  2GB Budget Kit - 3d printed case and official power supply,66.0,https://www.ebay.com/itm/175477446794?hash=item28db45588a%3Ag%3AMO0AAOSwuURjXzAk&amdata=enc%3AAQAHAAAAoKmVMFUSQd4j5OQjViVEF1Mc7Rix1qQdWXRNN2ylSQmSS4%2FO1UZAJh54FbWvHNLcD9MIavmS%2FRbsIY0cGLBtSogn4h%2FKBUSu57xwwFirNCy129xRG3H2kYsysTL40llS%2Bf1EWETjPQNoJOAALoLpN%2FR4%2BxCZvCsU%2F1VmcYTFeg2XNOrO9%2FQbRbG2gc1vqwwMHolAZAVmJNhVZPalwy9ylIM%3D%7Ctkp%3ABk9SR-bCwZ6iYQ&LH_Auction=1
